id_o,date,lont,lat,id_x
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 19:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
Minnie,2015-03-06 20:00:00,4.87,45.776,Minnie
